,id,name,location,description,slug,sponsored,website,global_rank,financials,student_loan_available,campus_student_life,number_of_students,student_to_faculty_ratio,international_student_ratio,housing_availability,admissions_contact,admissions_phone,contact_person,admissions_page_link,immigration_support,university_campuses
40,456,Hung Vuong University,704,"Hung Vuong University is a public, non-profit higher education institution located in Viet Tri, Phu Tho Province, Vietnam. Established in 2003, it was the first university in Phu Tho Province. The university is known for training highly qualified human resources, conducting scientific research, and transferring scientific advances to support the socio-economic development of Phu Tho province and the surrounding region.",hung-vuong-university,0,https://www.hvu.edu.vn,,"VND 25,000,000 ($980-990)",0,"The university's main campus is situated in an urban setting in Viet Tri, with an additional branch campus in Phu Tho. Facilities include a library, lecture halls, modern classrooms, and specialized laboratories for fields such as engineering, information technology, pharmacy, and graphic design. Student housing is available in dormitories, which comprise two 4-story buildings with 86 rooms, accommodating nearly 700 students and offering amenities like bunk beds, fans, lockers, and a reading room. Student life is enriched by various clubs, including IT and Engineering Clubs, an English Speaking Club, and a Cultural Exchange Club.",20000,25:1,0,0,info@hvu.edu.vn,+84 866 993 468,,https://www.hvu.edu.vn/tuyen-sinh,0,1
41,424,Industrial University of Ho Chi Minh City,704,"The Industrial University of Ho Chi Minh City (IUH) is a public university in Ho Chi Minh City, Vietnam, established in its current form in 2004. It has a history dating back to 1956 as Go Vap Vocational School and is known for its applied orientation in education and training. IUH is recognized as one of the largest educational and training institutions in Vietnam.",industrial-university-of-ho-chi-minh-city,0,http://www.iuh.edu.vn/,QS 1201-1400,,0,"IUH has a main campus in Go Vap District, Ho Chi Minh City, and also a campus in Quang Ngai. The university provides accommodation for students in its dormitories, which can house nearly 20,000 students in shared rooms. Student life includes various clubs and organizations, and the university encourages international students to participate in extracurricular activities to experience Vietnamese culture.",26077,23:1,0,0,dhcn@iuh.edu.vn,+84 28 3894 0390,,https://www.iuh.edu.vn/en/admissions,0,1
42,458,Lac Hong University,704,"Founded in 1997, Lac Hong University is a private higher education institution located in Bien Hoa, Dong Nai Province, Vietnam. It is recognized for its focus on applied sciences, technology, engineering, and notable achievements in robotics.",lac-hong-university,0,https://lhu.edu.vn/,THE 1501+,VND 35m-37m ($1380-$1460),0,"The university has eight campuses, with seven in Tran Bien ward and one in Long Khanh ward, Dong Nai city. Facilities include libraries, computer rooms, Cisco labs, specialized resource rooms, laboratories, and robot workshops. A five-story dormitory on the third campus accommodates nearly 500 students, offering amenities like Wi-Fi, laundry, and a canteen, alongside various student clubs and events.",20000,,0,0,tuyensinh@lhu.edu.vn,+84 251 3952 188,,https://en.lhu.edu.vn/324/Admission.html,0,1
43,451,Manchester Metropolitan University,704,"Manchester Metropolitan University is a public university located in Manchester, England, established in its current form in 1992, with predecessor institutions dating back to 1824. It offers a wide range of undergraduate and postgraduate programs across four faculties: Arts and Humanities, Business and Law, Health and Education, and Science and Engineering. The university is recognized for its applied learning, strong industry partnerships, and a high graduate employment rate.",manchester-metropolitan-university,0,https://www.mmu.ac.uk/,QS 601-610,"VND 470m-780m ($20,000-21,500) for undergraduate taught courses, and VND 490m-530m ($21,000-22,500) for postgraduate taught courses.",0,"The university has multiple campuses in Manchester, including All Saints and Birley Fields, offering a blend of historical and modern architecture. Students have access to state-of-the-art facilities, including 24-hour libraries, sports centers, and eco-friendly accommodations. The Students' Union provides a platform for over 100 student clubs and organizations, and a variety of social events and activities.",44000,,0,0,international@mmu.ac.uk,+44 (0)161 247 6969,,https://www.mmu.ac.uk/study/contact/,0,1
44,467,National Academy of Public Administration (Vietnam),704,"The National Academy of Public Administration (NAPA) is a key national institution in Vietnam, established in 1959. It focuses on training and fostering public officials, civil servants, and state managers in public administration, leadership, and management. NAPA also conducts research and provides policy consultation for the Vietnamese government.",national-academy-of-public-administration-vietnam,0,http://www.napa.vn/,,VND 17m-20m ($650-770),0,"NAPA has campuses in Hanoi, Hue, and Ho Chi Minh City. The academy offers a rigorous academic environment with a strong focus on public administration, governance, and policy studies. Student life includes participation in various clubs and societies, such as debate clubs and public policy groups, alongside opportunities for professional development.",,,0,0,vphv@npa.org.vn,+84-4) 38361068,,,0,1
45,406,National Economics University,704,"The National Economics University (NEU) is a leading public research university in Hanoi, Vietnam, established in 1956. It is renowned for its programs in Economics, Public Administration, and Business Administration, and plays a significant role in policy consultation for the Vietnamese government. NEU is also a hub for academic exchange, with partnerships with over 100 institutions worldwide.",national-economics-university,0,https://www.neu.edu.vn/,,,0,"NEU's campus in Hanoi is equipped with modern facilities, including over 120 lecture halls, a library spanning 3,405 square meters, a clinic, and a two-story cafeteria. For students, there are 6 dormitory buildings accommodating over 3,000 local students and 20 rooms for international students. The campus also features a sports complex with a mini-football field, volleyball court, basketball courts, and tennis courts, alongside numerous student clubs and cultural events that foster a dynamic community.",45000,,0,0,,,,,0,1
46,433,Nha Trang University,704,"Nha Trang University, founded in 1959, is a public multidisciplinary higher education institution located in Nha Trang, Vietnam. It is particularly known for its strengths in marine science, technology, and fisheries, playing a key role in the development of Vietnam's marine economy.",nha-trang-university,0,https://en.ntu.edu.vn/,,"VND 4m-5m per semester ($160-200) for general programs, and VND 10m per semester ($400) for high-quality programs (2020-2021).",0,"The main campus of Nha Trang University is situated in a scenic coastal location in Nha Trang city, covering 20 hectares. The university provides extensive facilities including 10 dormitory buildings with accommodation for over 5,000 students, 50 laboratories, an 800-seat indoor stadium, and a library with a large collection of resources. Free Wi-Fi is available across campus.",17200,,0,0,daotao@ntu.edu.vn,+84 258 383 1148,,https://en.ntu.edu.vn/Student/Admission,0,1
47,454,Pham Ngoc Thach University of Medicine,704,"Pham Ngoc Thach University of Medicine is a public medical university located in Ho Chi Minh City, Vietnam. Established in 1989 as a medical training center, it was officially recognized as a university in 2008. The institution is known for training healthcare professionals and its focus on practical clinical training and public health education.",pham-ngoc-thach-university-of-medicine,0,https://www.pnt.edu.vn/,,VND 47m-81m ($1850-3200),0,"The university features a modern 2-hectare urban campus in District 10, Ho Chi Minh City, equipped with laboratories, lecture halls, and libraries. It is affiliated with several hospitals in Ho Chi Minh City, providing essential clinical training. On-campus dormitory options are limited, with students often seeking accommodation in nearby hostels and apartments.",2116,,0,0,info@pnt.edu.vn,+84 28 3865 2435,,https://www.pnt.edu.vn/tuyen-sinh.html,0,1
48,455,Quảng Bình University,704,"Quảng Bình University is a public, multidisciplinary higher education institution located in Đồng Hới city, Quảng Bình Province, Vietnam. Established on October 24, 2006, it aims to train high-quality human resources and conduct scientific research for the socio-economic development of the region.",quang-binh-university,0,https://quangbinhuni.edu.vn/,,VND 38.4m ($1512),0,"The university's 12-hectare campus is situated in Đồng Hới city and provides facilities such as libraries, laboratories, modern classrooms, dormitories, cafeterias, and sports areas. Students have opportunities to participate in various sports clubs.",,,0,0,quangbinhuni@qbu.edu.vn,+84 232 3822010,,https://quangbinhuni.edu.vn/lien-he/,0,1
49,446,Royal Melbourne Institute of Technology Vietnam,704,"RMIT University Vietnam is the Vietnamese branch of the Australian university RMIT University, established in 2000. It is the first fully foreign-owned university in Vietnam and is known for its Australian-accredited education and English-language instruction. RMIT Vietnam has campuses in Ho Chi Minh City and Hanoi, and an English language centre in Danang.",royal-melbourne-institute-of-technology,0,https://www.rmit.edu.vn/,QS 125,"VND 316,992,000 ($12,099) for Foundation Studies (whole program)",0,"RMIT Vietnam has campuses in Ho Chi Minh City and Hanoi, with an English language centre in Danang. The university offers over 60 student clubs, covering a wide range of interests from photography and dance to entrepreneurship and business. Students have access to a global exchange program, allowing them to study at partner universities in over 45 countries.",16000,,0,0,enquiries@rmit.edu.vn,+84 28 3776 1369,,https://www.rmit.edu.vn/contact,0,1
50,447,Royal Melbourne Institute of Technology Vietnam,704,"RMIT University Vietnam is the Vietnamese branch of Australia's RMIT University, established in 2000. It was the first fully foreign-owned university in Vietnam and offers programs in business, technology, communication, design, and languages. The university has campuses in Ho Chi Minh City, Hanoi, and Danang.",royal-melbourne-institute-of-technology-vietnam,0,https://www.rmit.edu.vn/,QS 123,"VND 300m-333m ($12,000-13,500)",0,"RMIT Vietnam has campuses in Ho Chi Minh City and Hanoi, with facilities including libraries, labs, and sports complexes. Student life is active with over 60 student clubs and organizations covering a wide range of interests, alongside various events and activities organized throughout the year. The university also offers accommodation options.",12000,,0,0,enquiries@rmit.edu.vn,+84 28 3776 1369,,https://www.rmit.edu.vn/contact-us,0,1
51,460,Saigon International University,704,"Saigon International University (SIU) is a private, for-profit higher education institution established in 2007 in Ho Chi Minh City, Vietnam. It is known as Vietnam's first international private university, offering undergraduate and postgraduate programs taught in both English and Vietnamese, following American university curriculum standards. SIU's business programs are accredited by IACBE, and its Computer Science program by ABET.",saigon-international-university,0,https://siu.edu.vn,,VND 127m-177.8m ($5000-$7000),0,"SIU features a modern urban campus in Ho Chi Minh City with multiple halls, including Lewis, Eliot, McCarthy, Fleming, and Dong A. The university provides a library with diverse resources and modern facilities, along with sports facilities, fostering a multicultural learning environment with various student clubs and organizations.",1510,8:1,0,0,admission@siu.edu.vn,+84 28 3620 3932,,https://siu.edu.vn/en/admissions,0,1
52,445,Saigon Technology University,704,"Saigon Technology University (STU) is a private university located in Ho Chi Minh City, Vietnam, established in 1997. It specializes in technology, engineering, and management fields, offering undergraduate and master's programs. STU is known for its focus on practical skills and innovation, preparing graduates for careers in technology and engineering.",saigon-technology-university,0,http://www.stu.edu.vn/,,"VND 21,025,500-26,482,500/semester ($820-1030/semester)",0,"The university has two campuses in Ho Chi Minh City. Campus No. 2, located at 180 Cao Lo, District 8, is over 20,000 m2 and includes numerous classrooms, laboratories, a workshop, and a computer center. Campus No. 1, at 354 Ben Chuong Duong, District 1, is 6,500 m2 and features classrooms, labs, and a dormitory that can house approximately 200 students annually. The campus environment is designed to be conducive to learning, with green spaces and parking facilities.",15000,,0,0,contact@stu.edu.vn,+84.8 38505520,,http://www.stu.edu.vn/en/admissions,0,1
53,430,Saigon University,704,"Saigon University is a public higher education institution located in Ho Chi Minh City, Vietnam. Established on April 25, 2007, through the transformation of a Teacher Training College founded in 1976, it is dedicated to higher education and scientific research. The university offers a diverse range of undergraduate and postgraduate programs across various disciplines, aiming to train high-quality human resources for national development.",saigon-university,0,https://www.sgu.edu.vn,,,0,"Saigon University operates across multiple campuses in central Ho Chi Minh City, with its main headquarters in District 5 and additional sites in Districts 1 and 3. The university provides a dormitory at 99 An Dương Vương and fosters student engagement through its Youth Union and Student Union, which manage over 35 clubs covering academics, skills, hobbies, culture, arts, sports, and volunteering.",19600,,0,0,daihocsaigon@sgu.edu.vn,+84 28 3835 4409,,https://www.sgu.edu.vn/en/undergraduate-program/,0,1
54,423,The University of Theatre and Cinema Ho Chi Minh City,704,"The University of Theatre and Cinema Ho Chi Minh City is a public university in Ho Chi Minh City, Vietnam, established in 2009. It provides higher education courses in performing arts and filmmaking. The institution is affiliated with and governed by Vietnam's Ministry of Culture, Sports and Tourism, and is often regarded as a leading film school in Vietnam.",the-university-of-theatre-and-cinema-ho-chi-minh-city,0,https://skdahcm.edu.vn/,,VND 15.2m ($570-580),0,"The university's urban campus spans 4,282.4 m2 (1.0582 acres) and is described as compact yet well-organized, fostering creativity and individual expression among students. Students engage in events and seminars with industry guest speakers, and the university hosts various film festivals. Facilities include a large library and a film screening room for practical experience and free movie viewing.",,,0,0,sankhaudienanh@skdahcm.edu.vn,+84 28 38393659,,https://skdahcm.edu.vn/tuyen-sinh,0,1
55,440,Tra Vinh University,704,"Tra Vinh University is a public university established in 2006, located in Tra Vinh City, Vietnam. It originated from Tra Vinh Community College, founded in 2001 through a partnership between the Vietnamese and Canadian governments. The university focuses on providing education and skills relevant to the Mekong Delta region's workforce needs, with programs in agriculture, fisheries, engineering, health sciences, economics, and more.",tra-vinh-university,0,https://en.tvu.edu.vn/,,,0,"Tra Vinh University's campus is described as green, clean, and appealing, with modern facilities including lecture halls, libraries, laboratories, computer centers, dormitories, and sports complexes. Student life includes cultural diversity, with students from various ethnic backgrounds and international students participating in exchange activities. Extracurriculars such as sports, cultural clubs, and volunteer programs are available, along with support services like academic advising and career counseling.",20506,,0,0,apply@tvu.edu.vn,+84.2943.855246,,https://en.tvu.edu.vn/international-admissions/,0,1
56,432,University of Economics Ho Chi Minh City,704,"The University of Economics Ho Chi Minh City (UEH) is a public research university established in 1976 in Ho Chi Minh City, Vietnam. It is a key national university known for its focus on economics, management, and business-related disciplines, and has been recognized as one of the top universities in Asia. UEH has evolved into a multidisciplinary university, aiming to foster global citizens for sustainable development.",university-of-economics-ho-chi-minh-city,0,https://www.ueh.edu.vn/,QS 318,VND 24m-28.5m ($950-1130),0,"UEH operates across 13 campuses in Ho Chi Minh City and offers a vibrant campus experience with over 60 student clubs and societies. The university provides comprehensive student support services, including career counseling and mental health services, alongside modern dormitories, athletic facilities, and creative hubs.",50000,,0,0,rdge@ueh.edu.vn,+84 28 7306 1976,,https://admissions.ueh.edu.vn/,0,1
57,402,University of Economics and Law,704,"The University of Economics and Law (UEL) is a public university in Ho Chi Minh City, Vietnam, operating under Vietnam National University, Ho Chi Minh City. Established in 2010, it is known for its high-quality programs in economics, business, law, and management, with a focus on socio-economic development and global integration. UEL emphasizes the integration of theoretical knowledge with practical application and maintains strong links with businesses and government bodies.",university-of-economics-and-law,0,https://uel.edu.vn/,,VND 22m-24m ($850-950),0,"The university's campus is located in Ho Chi Minh City and spans 16.3 hectares. UEL provides a library for students and offers various athletic opportunities, including sports grounds and clubs. It also supports student well-being through counseling services and encourages participation in student organizations, ranging from academic to cultural and sports clubs.",,20:1,0,0,cntt@uel.edu.vn,+84 (028) 3 7244 555,,https://uel.edu.vn/en/contact/,0,1
58,464,University of London,704,"The University of London is a federal university based in the United Kingdom that offers its globally recognised degrees through a network of local Recognised Teaching Centres in Vietnam. It provides academic direction, curricula, and assessment, ensuring the same academic standards as its UK colleges.",university-of-london,0,https://london.ac.uk/study/where-to-study/vietnam,,VND 451.6m ($18000-$18500),0,"The University of London itself does not operate a dedicated campus or provide student life facilities in Vietnam. These aspects are managed by its partner institutions, such as British University Vietnam (BUV), which has a campus in the Ecopark township designed to accommodate up to 2,000 students, with plans for expansion to 7,000.",,,0,0,,,,https://london.ac.uk/study/where-to-study/vietnam,0,1
59,436,University of Medicine and Pharmacy at Ho Chi Minh City,704,"The University of Medicine and Pharmacy at Ho Chi Minh City (UMP) is a public, non-profit higher education institution founded in 1947. It is one of Vietnam's leading medical and pharmaceutical training centers, known for its rigorous academic standards and comprehensive programs. UMP is committed to research and innovation in healthcare.",ho-chi-minh-city-medicine-and-pharmacy-university,0,https://ump.edu.vn/,,VND 30m-84.7m ($1200-3360),0,"The university has multiple campuses located in Ho Chi Minh City, offering students access to a vibrant urban environment. It provides academic and non-academic facilities, including a library and sports grounds, and various student clubs. Clinical training takes place at its own teaching hospital and affiliated hospitals.",5312,,0,0,,+84 28 3952 6021,,,0,1
60,437,University of Science and Technology of Hanoi,704,"The University of Science and Technology of Hanoi (USTH), also known as Vietnam-France University, is a public institution established in 2009 through an intergovernmental agreement between Vietnam and France. It is a research-oriented university with English as the primary language of instruction, aiming to meet international standards. USTH is supported by the Vietnam Academy of Science and Technology (VAST) and a consortium of French universities and research institutions.",university-of-science-and-technology-of-hanoi,0,https://www.usth.edu.vn/,,,0,"USTH's campus is located within the Vietnam Academy of Science and Technology (VAST) grounds, with plans for a larger campus in Hoa Lac High-tech Park. The current facilities include classrooms, laboratories, and administrative spaces, with ongoing development for a comprehensive campus featuring modern amenities. The university fosters a learning environment with access to research facilities and collaborative opportunities with VAST institutes.",,,0,0,admission@usth.edu.vn,+84-24 37 91 69 60,,https://www.usth.edu.vn/en/admission/,0,1
61,448,University of Staffordshire,704,"The University of Staffordshire is a public university in Staffordshire, England, with its main campus in Stoke-on-Trent and additional campuses in Stafford and London. It was founded in 1914 and gained university status in 1992. The university is known for its career-focused approach, strong industry connections, and innovative teaching methods, particularly in fields like games education.",university-of-staffordshire,0,https://www.staffs.ac.uk/,THE 1201+,VND 20m-40m ($800-1600),0,"The university has three main campuses: Stoke-on-Trent, Stafford, and London. The Stoke-on-Trent campus is the largest and features facilities such as the Sir Stanley Matthews Sports Centre, a dedicated Science Centre, and a Games Hub. Student life is supported by a Students' Union offering over 70 societies and a variety of events. Guaranteed accommodation is available for first-choice students at the Stoke-on-Trent campus.",15675,,0,0,comms@staffs.ac.uk,+44 (0)1782 294400,,https://www.staffs.ac.uk/contact,0,1
62,449,University of Stirling,704,"The University of Stirling is a public university in Stirling, Scotland, founded in 1967. It is known for its pioneering approach to modular degrees and a two-semester structure, offering flexibility in study. The university has international degree partnerships, including one with British University Vietnam.",university-of-stirling,0,https://www.stir.ac.uk/,,,0,"The university's main campus is set within a 360-acre parkland estate, featuring a loch and an 18th-century castle. It offers a supportive environment with over 100 nationalities represented among its students. The Students' Union supports more than 90 clubs and societies, and the Sports Union supports 53 sports clubs.",14000,,0,0,admissions@stir.ac.uk,+44 (0)1786 467044,,https://www.stir.ac.uk/study/undergraduate/how-to-apply/,0,1
63,396,VNU University of Economics and Business,704,"VNU University of Economics and Business (VNU-UEB) is a public university in Hanoi, Vietnam, established in 2007 as a member of Vietnam National University, Hanoi. It is known for its programs in economics and business administration, with an emphasis on research and practical application. The university aims to contribute to Vietnam's socio-economic development through high-quality education and innovation.",vnu-university-of-economics-and-business,0,https://ueb.edu.vn/,QS 761-770,"VND 46m-52m ($1800-$2050) per year for domestic students, and approximately $596 per year for international students for some programs.",0,"The university offers a vibrant academic and extracurricular environment with various student clubs and academic societies. Students have opportunities for internships and networking with businesses. VNU-UEB has dormitory facilities available on campus, such as the Ngoai ngu Dormitory, which can accommodate students from various VNU member institutions.",,,0,0,news_ueb@vnu.edu.vn,+84 24 37547506,,https://ueb.edu.vn/,0,1
64,392,VNU University of Engineering and Technology,704,"VNU University of Engineering and Technology is a non-profit public higher education institution located in the suburban area of Hanoi, Vietnam. Established in 2004, it is recognized as one of Vietnam's leading universities for Information Technology and Engineering, focusing on high-tech human resource development and research in various engineering and technology fields.",vnu-university-of-engineering-and-technology,0,https://e.uet.vnu.edu.vn,,,0,"The university provides academic and non-academic facilities, including a library. There are plans for a new campus in Thach Hoa Commune, Thach That District, Hanoi City, which will include lecture halls, libraries, sports areas, cafeterias, and dormitories. Student life is supported through various activities, exchange programs, scholarship opportunities, and career guidance.",3500,,0,0,uet@vnu.edu.vn,20212022,,,0,1
65,393,VNU University of Languages and International Studies,704,"VNU University of Languages and International Studies is a public institution and one of the nine member universities of Vietnam National University, Hanoi. Established on November 8, 1955, it is located at the VNU Cau Giay campus in Hanoi, Vietnam. The university is recognized as a leading national center for foreign language teacher and specialist education, offering undergraduate and graduate degrees in pedagogy and linguistic studies across various languages, and is known for its research in languages, linguistics, international studies, and related social sciences and humanities.",vnu-university-of-languages-and-international-studies,0,https://ulis.vnu.edu.vn/,,,0,"The campus features over 200 lecture halls, classrooms, language labs, and a Learning Resource Center housing more than 54,000 foreign language books. It also includes a 1,000 square meter sports complex and student apartments capable of accommodating over 1,000 students on the main campus. Additionally, the university provides various student-run clubs covering sports, volunteering, dancing, culture, and language, and hosts international festivals.",10000,,0,0,dhnn@vnu.edu.vn,20262027,,,0,1
66,394,VNU University of Science,704,"VNU University of Science is a public university located in Hanoi, Vietnam, and is a member of Vietnam National University, Hanoi. While tracing its origins to Indochina University founded in 1906, the institution was established in its current form in 1995. It is recognized as a leading center for fundamental training and scientific research in natural sciences, technology, and environmental studies in Vietnam.",vnu-university-of-science,0,https://english.hus.vnu.edu.vn/,,,0,"The university operates across three urban campuses in Hanoi, with the main campus situated at 334 Nguyen Trai, Thanh Xuan. Notable facilities include 100 laboratories and computer labs dedicated to teaching, learning, and scientific research. Students have access to dormitories, such as the Me Tri Dormitory, and are encouraged to engage in scientific research.",9098,,0,0,hus@vnu.edu.vn,20250531,,,0,1
67,395,VNU University of Social Sciences and Humanities,704,"VNU University of Social Sciences and Humanities, established in 1945, is a prominent public research university in Hanoi, Vietnam, and a member of Vietnam National University, Hanoi. It is known for its comprehensive training and research in social sciences and humanities, contributing to national development and international integration.",vnu-university-of-social-sciences-and-humanities,0,https://ussh.vnu.edu.vn/,,,0,"The university is located in Hanoi, Vietnam. It offers a dynamic academic environment with a wide network of collaborations with domestic and international universities, organizations, and businesses. Students have opportunities to participate in scientific research and internships.",11000,,0,0,contact@ussh.edu.vn,+84-9 988.866.66,,https://ussh.vnu.edu.vn/en/academics/admission-for-foreign-students/admission-for-foreign-students-14027.html,0,1
68,444,Van Hien University,704,"Van Hien University is a private, coeducational institution located in Ho Chi Minh City, Vietnam, established in 1997. It offers a wide range of undergraduate, master's, and doctoral programs across various fields, including economics, tourism, technology, social sciences, and arts. The university emphasizes an applied-oriented approach to education, aiming to train high-quality human resources for society.",van-hien-university,0,https://www.vhu.edu.vn/,,,0,"The university has multiple campuses in Ho Chi Minh City, including a 60,000 square meter campus in Saigon South and a sports complex with six international standard football fields. Van Hien University supports over 32 student clubs and organizations, providing opportunities for extracurricular activities and personal development.",7500,,0,0,info@vhu.edu.vn,+84 1800 1568,,https://tuyensinh.vhu.edu.vn/,0,1
69,443,Van Lang University,704,"Van Lang University is a private, non-profit higher education institution founded in 1995 in Ho Chi Minh City, Vietnam. It offers a wide range of undergraduate and postgraduate programs across various disciplines and is known for its focus on research, innovation, and practical skills development. The university aims to cultivate critical thinking and prepare students for successful careers and societal contributions.",van-lang-university,0,https://www.vlu.edu.vn/,QS 1001-1200,,0,"Van Lang University provides a vibrant campus life with over 80 student clubs catering to diverse interests, from arts and culture to sports and martial arts. The university emphasizes a holistic learning environment with modern facilities across its three campuses, including libraries, labs, and sports facilities. It also offers opportunities for international exchange programs and fosters a strong sense of community through various events and activities.",45000,28.9,0,0,p.tstt@vlu.edu.vn,+84.28. 3837 2794,,https://tuyensinh.vlu.edu.vn/,0,1
70,468,Vietnam Academy of Social Sciences,704,"The Vietnam Academy of Social Sciences (VASS) is a state-run research institution under the Government of Vietnam, established in 1953. It is headquartered in Hanoi and serves as Vietnam's primary hub for social sciences and humanities research, offering policy advice to the government and providing postgraduate training. VASS is known for its extensive research on fundamental social science issues, contributing to national development strategies and policies.",vietnam-academy-of-social-sciences,0,https://vass.gov.vn/,,,0,"VASS's affiliated institutions are primarily located in Hanoi, with some branches in Ho Chi Minh City, Buon Ma Thuot, and Da Nang. The Academy manages numerous research institutes and non-research institutions, including the Graduate Academy of Social Sciences, the Vietnam Museum of Ethnology, and the Social Science Publishing House. The Social Sciences Library at VASS is a key resource, offering a rich collection of information in social sciences and humanities.",,,0,0,banbientap@vass.gov.vn,+84 24 62750277,,https://vass.gov.vn/contact/,0,1
71,465,Vietnam Aviation Academy,704,"The Vietnam Aviation Academy (VAA) is a public higher education institution established in 2006, specializing in aviation and aerospace education. It plays a crucial role in training and providing human resources for Vietnam's aviation industry. The academy has multiple campuses and offers a range of undergraduate and postgraduate programs in aviation-related fields.",vietnam-aviation-academy,0,https://vaa.edu.vn/,,VND 15.5m-18.5m per semester ($600-700 per semester),0,"The academy has campuses in Ho Chi Minh City (Tân Bình District and Phú Nhuận District) and Cam Ranh, Khánh Hòa Province. It provides students with access to a library and digital resources. Student life includes various clubs, competitions, and enriching activities, fostering a vibrant campus experience.",,,0,0,tuyensinh@vaa.edu.vn,+84 28 3842 4762,,https://vaa.edu.vn/tuyen-sinh/,0,1
72,427,Vietnam Maritime University,704,"Vietnam Maritime University (VMU) is a public higher education institution located in Hai Phong, Vietnam, established on April 1, 1956. It is the only maritime university in Vietnam and is known for providing undergraduate and graduate education in shipbuilding, maritime navigation, and nautical technology. VMU aims to be a leading center for training and research in maritime and seaward economy fields in Asia.",vietnam-maritime-university,0,http://eng.vimaru.edu.vn/,,,0,"VMU has a main campus in Hai Phong and a second campus in Vung Tau city. The university provides various academic and non-academic facilities and services, including a library, study abroad programs, and administrative services. It is equipped with modern laboratory systems and advanced simulation and practical training facilities.",25959,,0,0,info@vimaru.edu.vn,+84 (31) 3829 109,,http://eng.vimaru.edu.vn/admission,0,1
73,466,Vietnam National Academy of Music,704,"The Vietnam National Academy of Music (VNAM), established in 1956, is the premier institution for music education in Vietnam, offering training in classical Western music and traditional Vietnamese music. Located in Hanoi, it provides comprehensive programs from secondary to doctoral levels, focusing on performance, research, and training. VNAM is known for its significant contributions to preserving Vietnamese musical heritage while integrating with the global music community.",vietnam-national-academy-of-music,0,https://www.vnam.edu.vn/,,,0,"VNAM has a campus located at 77 Hào Nam Street, Hanoi. The academy is equipped with a concert hall that seats approximately 800 people and is noted for its good acoustics. It actively promotes student engagement through regular concerts, performances, and festivals, and fosters international collaboration through exchange programs and masterclasses with global music institutions.",1500,,0,0,hvan@vnam.edu.vn,+844 3851 4969,,,0,1
74,429,Vietnam National University of Agriculture,704,"Vietnam National University of Agriculture (VNUA) is a key national university specializing in agriculture and rural development, established on October 12, 1956. Located in Trau Quy town, Gia Lam district, Hanoi, it is a large, multi-disciplinary institution known for its human resource training and scientific research. VNUA offers a wide range of programs, including undergraduate, master's, and doctoral degrees, and has developed new training programs in various fields beyond traditional agriculture.",vietnam-national-university-of-agriculture,0,https://www.vnua.edu.vn/eng/,QS 301-350,,0,"The university is situated on a campus of nearly 200 hectares, featuring modern lecture halls, experimental facilities, spacious dormitories, a library system, and a large sports complex. VNUA provides numerous academic and non-academic services, including a library and administrative support. Students have many opportunities to participate in various activities such as clubs, sports, and student associations.",20000,,0,0,htqt@vnua.edu.vn,+84 24 6261 7543,,https://www.vnua.edu.vn/eng/,0,1
75,421,Vietnam University of Fine Arts,704,"The Vietnam University of Fine Arts is a public art school located in Hanoi, Vietnam. Established in 1925 under French colonial rule as the Indochina School of Fine Arts, it is one of the oldest art institutions in Vietnam. The university is known for training many of Vietnam's leading artists and for its role in developing a distinctive Vietnamese style of modern art by integrating Western techniques with traditional Vietnamese media.",vietnam-university-of-fine-arts,0,http://www.mythuatvietnam.edu.vn/,,,0,"The university is situated in Hanoi's Hoàn Kiếm District and features a Neo-Gothic architectural style. While described as having a small campus, it is noted for its lovely atmosphere in the heart of the city, offering a quiet and peaceful environment. It occasionally hosts exhibitions, attracting visitors to its premises.",612,,0,0,quantriweb@mythuatvietnam.edu.vn,+84 24 3942 6972,,http://www.mythuatvietnam.edu.vn/tuyen-sinh,0,1
76,434,Vietnamese-German University,704,"The Vietnamese-German University (VGU) is a public university established in 2008 as a partnership between Vietnam and Germany, following German academic standards and models. It is known for its focus on engineering, natural sciences, and commerce, aiming to become a leading research university in Southeast Asia. VGU offers Bachelor's, Master's, and Doctoral programs, with degrees accredited by German partner universities.",vietnamese-german-university,0,https://www.vgu.edu.vn/,THE 1501+,VND 30m-40m ($1200-1600),0,"VGU's modern campus, which opened in 2023 in Binh Duong, Vietnam, features state-of-the-art facilities including engineering labs, a sports complex, and an events hall. The campus also includes research centers and accommodation for students. There are 21 active student clubs that contribute to the extracurricular environment.",3832,,0,0,study@vgu.edu.vn,+84 (0) 274 222 0990,,https://www.vgu.edu.vn/admission/,0,1
77,435,Vinh University,704,"Vinh University is a public, multidisciplinary university located in Vinh City, Nghe An Province, Vietnam. Established in 1959, it is a key national university in North Central Vietnam, focusing on teacher training, research, and policy consultation. It offers undergraduate, master's, and doctoral programs across a wide range of fields.",vinh-university,0,https://vinhuni.edu.vn/,,,0,"Vinh University operates across five campuses with a total planned area of 130 hectares, with 44.12 hectares currently in use. The main campus includes administrative offices, classrooms, labs, a library, dormitories, and sports facilities. The university provides sports fields and training grounds for physical education and student activities. Campus canteens are available for dormitory students.",35000,,0,0,vinhuni@vinhuni.edu.vn,+84 238 3855 452,,,0,1
